file,loc,noc,bf,bug,buggy,document,topic0,topic1,topic2,topic3,topic4,internal::compiler::env,internal,internal::core::index,core::dom,internal::compiler::lookup,internal::antadapter,internal::formatter::old,internal::core::dom,internal::codeassist::impl,internal::core::search::indexing,internal::compiler::flow,internal::codeassist::complete,internal::core::builder,internal::compiler::batch,internal::codeassist,internal::codeassist::select,internal::core::search::processing,internal::core::search,internal::core::search::matching,internal::compiler::codegen,internal::compiler,internal::formatter::align,internal::compiler::impl,internal::core::hierarchy,internal::core::eval,internal::compiler::parser,internal::compiler::classfmt,internal::compiler::problem,internal::compiler::parser::diagnose,internal::core::jdom,core::dom::rewrite,core::formatter,core::compiler,internal::formatter::comment,core::util,core::compiler::batch,core,internal::core::dom::rewrite,internal::formatter,internal::compiler::ast,internal::core,internal::core::util,internal::compiler::util,core::jdom,internal::eval,core::search
core::search::SearchParticipant ,30,38,11,0,N,core search search participant ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
internal::compiler::problem::AbortType ,3,17,3,0,N,internal compiler problem abort type ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::parser::RecoveredAnnotation ,184,1,2,0,N,internal compiler parser recovered annotation ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::util::LocalVariableTableEntry ,38,8,0,0,N,internal core util local variable table entry ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
internal::compiler::codegen::LongCache ,94,30,1,0,N,internal compiler codegen long cache ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::matching::MatchingNodeSet ,149,45,9,0,N,internal core search matching matching node set ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::core::search::indexing::SourceIndexerRequestor ,235,62,20,0,N,internal core search indexing source indexer requestor ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::compiler::ast::QualifiedNameReference ,986,170,48,7,Y,internal compiler ast qualified name reference ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
internal::compiler::classfmt::InnerClassInfo ,72,29,3,0,N,internal compiler classfmt inner class info ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::select::SelectionOnParameterizedQualifiedTypeReference ,43,14,3,0,N,internal codeassist select selection on parameterized qualified type reference ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::matching::LocalVariablePattern ,43,33,8,0,N,internal core search matching local variable pattern ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::compiler::codegen::CodeStream ,6017,216,66,3,Y,internal compiler codegen code stream ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::StringLiteral ,166,50,10,1,Y,core dom string literal ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
internal::core::MovePackageFragmentRootOperation ,231,20,3,0,N,internal core move package fragment root operation ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::compiler::codegen::StackMapFrameCodeStream ,395,28,17,2,Y,internal compiler codegen stack map frame code stream ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::formatter::align::Alignment ,270,34,18,0,N,internal formatter align alignment ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
internal::codeassist::complete::InvalidCursorLocation ,3,29,0,0,N,internal codeassist complete invalid cursor location ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::SubTypeSearchJob ,24,53,2,0,N,internal core search sub type search job ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::core::ChangeClasspathOperation ,63,11,7,0,N,internal core change classpath operation ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::formatter::CascadingMethodInvocationFragmentBuilder ,26,8,4,0,N,internal formatter cascading method invocation fragment builder ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
internal::core::util::ASTNodeFinder ,129,13,3,0,N,internal core util node finder ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
internal::codeassist::complete::CompletionOnParameterizedQualifiedTypeReference ,67,14,2,0,N,internal codeassist complete completion on parameterized qualified type reference ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::search::LocalVariableReferenceMatch ,12,20,2,0,N,core search local variable reference match ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
internal::compiler::parser::diagnose::RangeUtil ,60,13,5,0,N,internal compiler parser diagnose range util ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::builder::QualifiedNameSet ,44,9,1,0,N,internal core builder qualified name set ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::codeassist::CompletionUnitStructureRequestor ,128,1,2,0,N,internal codeassist completion unit structure requestor ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::util::InnerClassesAttribute ,21,15,1,0,N,internal core util inner classes attribute ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
internal::compiler::env::AccessRestriction ,11,15,4,0,N,internal compiler env access restriction ,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::eval::CodeSnippetThisReference ,75,43,2,0,N,internal eval code snippet this reference ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
internal::core::PackageFragmentInfo ,25,40,2,0,N,internal core package fragment info ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::compiler::lookup::ImportConflictBinding ,10,2,1,0,N,internal compiler lookup import conflict binding ,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::PrefixExpression ,97,37,8,0,N,core dom prefix expression ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
internal::compiler::parser::diagnose::LexStream ,212,14,6,0,N,internal compiler parser diagnose lex stream ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::indexing::AbstractIndexer ,137,55,8,0,N,internal core search indexing abstract indexer ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
core::dom::Annotation ,53,20,5,0,N,core dom annotation ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
internal::core::ClasspathAttribute ,21,1,0,0,N,internal core classpath attribute ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::compiler::lookup::BinaryLocalVariableBinding ,7,0,0,0,N,internal compiler lookup binary local variable binding ,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::complete::CompletionNodeDetector ,29,17,3,0,N,internal codeassist complete completion node detector ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::IfStatement ,128,40,10,0,N,core dom if statement ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
internal::core::search::matching::QualifiedTypeDeclarationPattern ,100,47,10,1,Y,internal core search matching qualified type declaration pattern ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::compiler::ast::LocalDeclaration ,209,92,29,0,N,internal compiler ast local declaration ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
internal::core::hierarchy::ChangeCollector ,254,10,2,0,N,internal core hierarchy change collector ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::codeassist::select::SelectionParser ,1189,115,25,1,Y,internal codeassist select selection parser ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::Comment ,24,8,0,0,N,core dom comment ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
internal::core::search::matching::DeclarationOfAccessedFieldsPattern ,7,29,3,1,Y,internal core search matching declaration of accessed fields pattern ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::codeassist::complete::CompletionOnJavadocFieldReference ,76,5,4,0,N,internal codeassist complete completion on javadoc field reference ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::JavaModelCache ,166,37,7,1,Y,internal core java model cache ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::compiler::util::HashtableOfPackage ,79,30,1,0,N,internal compiler util hashtable of package ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
internal::core::ResolvedSourceMethod ,23,7,2,0,N,internal core resolved source method ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::core::Member ,312,59,19,0,N,internal core member ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::core::SourceMapper ,909,166,48,1,Y,internal core source mapper ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
core::util::OpcodeStringValues ,0,14,2,1,Y,core util opcode string values ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
core::formatter::IndentManipulation ,235,6,3,0,N,core formatter indent manipulation ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
core::dom::AbstractTypeDeclaration ,61,21,6,0,N,core dom abstract type declaration ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
core::dom::SwitchCase ,75,39,9,0,N,core dom switch case ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
internal::compiler::SourceElementParser ,849,123,21,0,N,internal compiler source element parser ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::TypeLiteral ,72,36,8,0,N,core dom type literal ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
internal::compiler::ast::StringLiteralConcatenation ,46,5,1,0,N,internal compiler ast string literal concatenation ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
internal::core::search::PatternSearchJob ,75,71,8,0,N,internal core search pattern search job ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::compiler::ast::DoStatement ,163,72,17,0,N,internal compiler ast do statement ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
internal::core::util::Util ,1892,154,68,4,Y,internal core util util ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
internal::codeassist::select::SelectionNodeFound ,4,25,2,0,N,internal codeassist select selection node found ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::eval::CodeSnippetSkeleton ,66,52,8,0,N,internal eval code snippet skeleton ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
core::search::TypeNameRequestor ,3,6,3,0,N,core search type name requestor ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
internal::core::search::matching::PackageReferenceLocator ,256,64,26,3,Y,internal core search matching package reference locator ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::core::dom::rewrite::SourceModifier ,18,14,1,0,N,internal core dom rewrite source modifier ,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
internal::codeassist::complete::CompletionOnMessageSendName ,44,2,2,0,N,internal codeassist complete completion on message send name ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::problem::ProblemHandler ,38,42,13,0,N,internal compiler problem problem handler ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::DeltaProcessingState ,419,62,26,1,Y,internal core delta processing state ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::core::SetClasspathOperation ,44,180,32,1,Y,internal core set classpath operation ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::core::jdom::DOMCompilationUnit ,89,46,5,0,N,internal core jdom compilation unit ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::core::SetVariablesOperation ,152,7,4,0,N,internal core set variables operation ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
core::dom::MarkerAnnotation ,54,22,4,0,N,core dom marker annotation ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
internal::core::search::matching::TypeDeclarationPattern ,240,81,16,1,Y,internal core search matching type declaration pattern ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::codeassist::select::SelectionOnSuperReference ,16,27,1,0,N,internal codeassist select selection on super reference ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::JavaModelManager ,2475,458,141,9,Y,internal core java model manager ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::core::BufferManager ,70,44,4,0,N,internal core buffer manager ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::core::search::matching::ClasspathSourceDirectory ,72,25,7,0,N,internal core search matching classpath source directory ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::core::search::indexing::AddJarFileToIndex ,195,100,5,1,Y,internal core search indexing add jar file to index ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
core::dom::SingleVariableDeclaration ,257,64,13,0,N,core dom single variable declaration ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
internal::compiler::ast::SuperReference ,41,38,2,0,N,internal compiler ast super reference ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
internal::core::util::ToStringSorter ,42,20,0,0,N,internal core util to string sorter ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
internal::compiler::ast::DoubleLiteral ,85,24,2,0,N,internal compiler ast double literal ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
internal::compiler::util::HashtableOfIntValues ,115,6,0,0,N,internal compiler util hashtable of int values ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
internal::compiler::classfmt::FieldInfoWithAnnotation ,40,3,0,0,N,internal compiler classfmt field info with annotation ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::Clinit ,231,72,14,2,Y,internal compiler ast clinit ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
internal::codeassist::complete::CompletionOnKeyword2 ,18,13,2,0,N,internal codeassist complete completion on keyword ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::compiler::CompilationProgress ,0,0,1,0,N,core compiler compilation progress ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
internal::core::dom::rewrite::ImportRewriteAnalyzer ,606,10,7,1,Y,internal core dom rewrite import rewrite analyzer ,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
internal::compiler::lookup::SyntheticMethodBinding ,166,25,10,2,Y,internal compiler lookup synthetic method binding ,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::dom::rewrite::NodeInfoStore ,74,13,3,0,N,internal core dom rewrite node info store ,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
core::dom::QualifiedName ,110,49,14,0,N,core dom qualified name ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
core::dom::SuperConstructorInvocation ,101,39,8,0,N,core dom super constructor invocation ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
